id,name,X,Y,area,subcatchment,river,catchment,country,KGE,correlation,bias,variability,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_obs,TP,FN,FP,recall,precision,f0.8
631,Ebro En Mendavia,3312500,2232500,12025,Ebro,Ebro,Ebro,ES,0.823,0.856,1.068,0.922,1.0,13111,598.2,708.9,981.3,1161.7,1334.7,1558.6,1726.4,1893.6,2114.2,2,2.0,0.0,0.0,1.0,1.0,1.0
632,Gallego En Anzanigo,3442500,2202500,1425,Gallego,Gallego,Ebro,ES,0.619,0.706,1.108,0.784,2.0,4111,116.7,152.2,239.5,297.2,352.7,424.4,478.2,531.7,602.4,0,0.0,0.0,0.0,,,
635,Ebro En Palazuelos,3232500,2282500,4500,Ebro,Ebro,Ebro,ES,0.663,0.779,1.212,0.86,1.0,21111,286.0,363.4,553.9,680.0,801.0,957.6,1075.0,1191.9,1346.2,2,2.0,0.0,0.0,1.0,1.0,1.0
636,Ebro En Asco,3527500,2057500,83350,Ebro,Ebro,Ebro,ES,0.532,0.734,1.353,0.847,1.0,1111,1254.7,1389.4,1720.8,1940.2,2150.6,2423.0,2627.2,2830.5,3098.9,1,1.0,0.0,0.0,1.0,1.0,1.0
637,Aragon En Cola De Yesa,3422500,2232500,1500,Aragon,Aragon,Ebro,ES,0.704,0.758,0.84,0.94,2.0,10711,182.4,248.7,411.8,519.9,623.5,757.6,858.2,958.3,1090.4,0,0.0,0.0,0.0,,,
640,R.Alcanadre En Ballobar,3497500,2117500,3300,Segre,Alcanadre,Ebro,ES,0.652,0.755,1.121,1.215,4.0,2241,81.2,108.5,175.6,220.1,262.8,318.0,359.4,400.6,455.0,0,0.0,0.0,0.0,,,
643,Arba En Tauste,3392500,2167500,2175,Arba,Arba,Ebro,ES,0.596,0.655,0.997,1.211,2.0,9211,37.5,62.1,122.7,162.8,201.2,251.0,288.3,325.5,374.5,0,0.0,0.0,0.0,,,
644,Ebro En Gelsa,3442500,2097500,47550,Ebro,Ebro,Ebro,ES,,,,,1.0,3711,1222.3,1399.7,1836.1,2125.1,2402.3,2761.1,3030.0,3297.9,3651.3,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
647,Ebro En Logroño,3297500,2237500,10525,Ebro,Ebro,Ebro,ES,0.847,0.861,1.043,0.952,1.0,15111,570.4,679.3,947.4,1124.9,1295.1,1515.5,1680.7,1845.2,2062.3,2,2.0,0.0,0.0,1.0,1.0,1.0
648,Tiron En Haro,3262500,2252500,1225,Tiron,Tiron,Ebro,ES,0.758,0.761,1.013,0.968,2.0,18111,25.0,54.7,127.9,176.4,222.8,283.0,328.1,373.0,432.2,0,0.0,0.0,0.0,,,
649,Aragon En Martes,3427500,2227500,1100,Aragon,Aragon,Ebro,ES,0.702,0.73,1.11,0.937,2.0,10711,176.5,239.9,395.9,499.2,598.2,726.4,822.5,918.2,1044.5,0,0.0,0.0,0.0,,,
650,Ebro En Tudela,3362500,2177500,26500,Ebro,Ebro,Ebro,ES,,,,,1.0,9511,1240.7,1412.6,1835.7,2115.9,2384.6,2732.4,2993.0,3252.7,3595.3,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
651,Ebro En Novillas,3377500,2162500,27425,Ebro,Ebro,Ebro,ES,,,,,1.0,9311,1219.6,1390.1,1809.5,2087.2,2353.6,2698.4,2956.8,3214.2,3553.9,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
652,Ebro En Alagon,3397500,2147500,30400,Ebro,Ebro,Ebro,ES,,,,,1.0,9111,1210.9,1382.1,1803.3,2082.2,2349.7,2696.0,2955.5,3214.0,3555.1,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
654,Cinca Pte. Las Pilas,3512500,2162500,3825,Segre,Cinca,Ebro,ES,,,,,3.0,2251,108.2,146.1,239.2,300.9,360.0,436.5,493.9,551.0,626.4,0,0.0,0.0,0.0,,,
655,Jalon En Cetina,3322500,2102500,1975,Jalon,Jalon,Ebro,ES,,,,,2.0,8511,3.0,5.0,9.7,12.8,15.8,19.7,22.6,25.5,29.3,0,0.0,0.0,0.0,,,
659,Barcs,4897500,2562500,34625,Drava,Drava,Danube,HU,,,,,,141111,1205.4,1392.2,1852.1,2156.5,2448.6,2826.6,3109.8,3392.0,3764.4,0,0.0,0.0,0.0,,,
660,Bekes,5167500,2697500,10250,Tisa,Koros,Danube,HU,0.756,0.806,1.147,0.995,,124511,218.6,260.3,362.9,430.8,495.9,580.2,643.4,706.3,789.4,0,0.0,0.0,3.0,,0.0,0.0
661,Bekessztandras duzzaszto a.,5117500,2697500,26275,Tisa,Harmas-Koros,Danube,HU,,,,,,124111,365.8,426.4,575.6,674.3,769.0,891.6,983.4,1075.0,1195.7,0,0.0,0.0,2.0,,0.0,0.0
662,Bekessztandras duzzaszto f.,5112500,2697500,26300,Tisa,Harmas-Koros,Danube,HU,,,,,,124111,365.9,426.5,575.7,674.4,769.2,891.8,983.7,1075.2,1196.0,0,0.0,0.0,2.0,,0.0,0.0
664,Budapest,5002500,2752500,184600,Danube,Danube,Danube,HU,0.771,0.824,1.125,1.078,,153111,5730.2,6602.4,8748.9,10170.0,11533.2,13297.7,14620.0,15937.4,17675.5,1,0.0,1.0,0.0,0.0,,0.0
665,Csenger,5267500,2827500,14975,Tisa,Somea,Danube,HU,0.652,0.844,1.311,1.017,,129211,590.1,660.6,834.2,949.2,1059.5,1202.2,1309.1,1415.7,1556.3,0,0.0,0.0,0.0,,,
666,Doboz,5177500,2687500,8100,Tisa,Koros,Danube,HU,,,,,,124511,204.7,242.3,334.7,395.9,454.6,530.5,587.5,644.2,719.0,1,0.0,1.0,3.0,0.0,0.0,0.0
667,Dombori-puszta,5002500,2632500,188375,Danube,Danube,Danube,HU,0.784,0.817,1.095,1.065,,153111,5685.8,6524.3,8587.7,9953.8,11264.3,12960.5,14231.6,15498.0,17168.8,1,0.0,1.0,1.0,0.0,0.0,0.0
668,Dravaszabolcs,4957500,2552500,37750,Drava,Drava,Danube,HU,,,,,,141111,1224.6,1404.2,1846.1,2138.6,2419.3,2782.5,3054.8,3326.0,3683.8,0,0.0,0.0,0.0,,,
670,Felsoberecki,5182500,2872500,11325,Tisa,Bodrog,Danube,HU,0.709,0.72,1.025,1.072,,128111,582.2,686.3,942.7,1112.4,1275.2,1486.0,1643.9,1801.2,2008.8,0,0.0,0.0,0.0,,,
671,Gyoma,5142500,2707500,19800,Tisa,Harmas-Koros,Danube,HU,0.739,0.801,1.162,1.051,,124311,319.8,375.1,511.1,601.1,687.5,799.3,883.1,966.6,1076.7,0,0.0,0.0,1.0,,0.0,0.0
672,Gyula,5187500,2677500,4025,Tisa,Crisul Alb,Danube,HU,,,,,,124711,132.6,161.6,232.8,279.9,325.1,383.7,427.5,471.2,528.9,1,0.0,1.0,0.0,0.0,,0.0
673,Gyulavari duzzaszto f.,5182500,2682500,4400,Tisa,Crisul Alb,Danube,HU,,,,,,124711,134.3,163.7,236.0,283.9,329.8,389.3,433.9,478.2,536.8,1,0.0,1.0,0.0,0.0,,0.0
678,Kiskore also,5107500,2762500,65000,Tisa,Tisza,Danube,HU,0.691,0.82,1.197,0.845,,125311,1776.7,2057.3,2747.9,3205.2,3643.8,4211.5,4636.9,5060.8,5620.0,0,0.0,0.0,0.0,,,
679,Kiskore felso,5112500,2767500,64875,Tisa,Tisza,Danube,HU,,,,,,125311,1988.7,2287.3,3022.3,3508.9,3975.7,4579.9,5032.7,5483.8,6079.0,0,0.0,0.0,0.0,,,
682,Korosszakal,5202500,2727500,2550,Tisa,Crisul Repede,Danube,HU,0.725,0.762,1.12,0.933,,124431,61.1,74.6,107.7,129.6,150.6,177.9,198.3,218.6,245.4,0,0.0,0.0,0.0,,,
683,Korostarcsa,5157500,2702500,10425,Tisa,Koros,Danube,HU,,,,,,124511,218.9,260.6,363.4,431.4,496.7,581.1,644.4,707.5,790.7,0,0.0,0.0,2.0,,0.0,0.0
684,Kunszentmarton,5102500,2692500,27000,Tisa,Harmas-Koros,Danube,HU,0.758,0.803,1.126,1.062,,124111,368.4,429.4,579.5,678.9,774.2,897.6,990.0,1082.1,1203.7,0,0.0,0.0,2.0,,0.0,0.0
685,Letenye,4837500,2612500,13325,Drava,Mur,Danube,HU,,,,,,142111,532.1,618.4,830.8,971.4,1106.3,1280.9,1411.7,1542.1,1714.1,0,0.0,0.0,0.0,,,
688,Mohacs,4997500,2577500,208825,Danube,Danube,Danube,HU,,,,,,151111,5768.0,6610.1,8682.4,10054.5,11370.6,13074.2,14350.9,15622.8,17300.9,2,2.0,0.0,0.0,1.0,1.0,1.0
689,Nagymaros,4992500,2782500,183175,Danube,Danube,Danube,HU,,,,,,153111,5734.4,6608.1,8758.1,10181.6,11547.1,13314.5,14639.0,15958.6,17699.6,1,0.0,1.0,0.0,0.0,,0.0
690,Nogradszakal,5027500,2832500,1875,Ipel,Ipel,Danube,HU,0.676,0.728,1.024,1.176,,154111,57.2,71.8,107.8,131.6,154.5,184.1,206.2,228.3,257.5,1,0.0,1.0,0.0,0.0,,0.0
691,Ortilos,4852500,2602500,31275,Drava,Drava,Danube,HU,,,,,,141111,1174.6,1371.3,1855.5,2176.1,2483.6,2881.7,3180.0,3477.2,3869.3,0,0.0,0.0,0.0,,,
692,Paks,4997500,2652500,188100,Danube,Danube,Danube,HU,,,,,,153111,5696.6,6545.8,8635.6,10019.2,11346.4,13064.3,14351.7,15634.3,17326.5,2,0.0,2.0,0.0,0.0,,0.0
694,Sajopuspoki,5087500,2847500,3500,Tisa,Slana,Danube,HU,,,,,,126231,116.3,154.0,246.7,308.1,366.9,443.1,500.3,557.2,632.2,0,0.0,0.0,0.0,,,
695,Sarkad,5187500,2687500,3650,Tisa,Crisul Negru,Danube,HU,,,,,,124611,83.4,103.3,152.1,184.5,215.5,255.6,285.7,315.7,355.2,3,3.0,0.0,1.0,1.0,0.75,0.831081081081081
696,Sarvar,4847500,2707500,5575,Raab,Raba,Danube,HU,0.806,0.817,1.053,1.034,,172111,88.4,107.7,155.0,186.4,216.5,255.5,284.6,313.7,352.1,0,0.0,0.0,0.0,,,
699,Szentgotthard,4807500,2667500,3275,Raab,Raba,Danube,HU,0.701,0.81,1.12,0.802,,172111,65.6,78.8,111.5,133.1,153.9,180.7,200.8,220.9,247.3,0,0.0,0.0,0.0,,,
700,Szolnok,5092500,2727500,72325,Tisa,Tisza,Danube,HU,0.627,0.827,1.297,0.856,,125111,1819.1,2105.7,2810.8,3277.7,3725.5,4305.2,4739.6,5172.3,5743.3,0,0.0,0.0,0.0,,,
701,Tiszabecs,5272500,2857500,9000,Tisa,Tisza,Danube,HU,0.712,0.78,0.84,1.095,,129311,879.9,1047.8,1460.8,1734.3,1996.6,2336.2,2590.6,2844.1,3178.6,0,0.0,0.0,0.0,,,
702,Tiszafured,5122500,2782500,62625,Tisa,Tisza,Danube,HU,,,,,,125311,1985.6,2279.2,3001.8,3480.3,3939.2,4533.2,4978.4,5421.9,6007.0,0,0.0,0.0,0.0,,,
703,Tiszapalkonya,5142500,2807500,62225,Tisa,Tisza,Danube,HU,0.836,0.85,1.061,0.97,,125311,1992.4,2286.8,3011.2,3490.8,3950.8,4546.3,4992.6,5437.2,6023.7,0,0.0,0.0,0.0,,,
704,Tiszaroff,5107500,2752500,65625,Tisa,Tisza,Danube,HU,,,,,,125311,1782.2,2063.1,2754.4,3212.1,3651.1,4219.3,4645.1,5069.4,5629.1,0,0.0,0.0,0.0,,,
705,Vac,5002500,2782500,183500,Danube,Danube,Danube,HU,,,,,,153111,5732.7,6608.0,8762.0,10188.2,11556.1,13326.9,14653.8,15975.9,17720.1,1,0.0,1.0,0.0,0.0,,0.0
706,Vasarosnameny,5232500,2857500,30400,Tisa,Tisza,Danube,HU,0.799,0.848,1.006,1.131,,129111,1426.1,1610.8,2065.1,2365.9,2654.5,3028.0,3307.8,3586.7,3954.6,0,0.0,0.0,0.0,,,
707,Zahony,5217500,2887500,33350,Tisa,Tisza,Danube,HU,0.793,0.838,1.056,1.117,,129111,1434.0,1620.4,2079.2,2383.0,2674.3,3051.5,3334.1,3615.7,3987.2,0,0.0,0.0,0.0,,,
772,GUSIN,5092500,3262500,81900,"Vistula, below Pilica",Vistula,Vistula,PL,0.843,0.848,1.015,0.966,1.0,3311,1928.4,2372.3,3464.7,4188.0,4881.7,5779.8,6452.7,7123.2,8007.8,0,0.0,0.0,0.0,,,
773,KĘPA POLSKA,4992500,3307500,168025,"Vistula, below Narew",Vistula,Vistula,PL,0.785,0.79,1.001,0.955,1.0,1511,2627.3,3053.9,4103.8,4799.0,5465.8,6328.9,6975.6,7620.1,8470.2,0,0.0,0.0,0.0,,,
774,FRANKOPOL,5167500,3332500,30175,Narew,Bug,Vistula,PL,0.729,0.731,0.995,0.966,3.0,2415,328.6,388.4,535.8,633.3,726.9,848.0,938.8,1029.2,1148.6,0,0.0,0.0,0.0,,,
775,Bistra,5377500,2852500,1500,Tisa,Viseu,Danube,RO,0.677,0.704,0.97,0.874,,129611,94.8,106.9,136.6,156.3,175.2,199.6,217.9,236.1,260.2,3,1.0,2.0,0.0,0.3333333333333333,1.0,0.5616438356164384
776,Satu Mare,5277500,2827500,14925,Tisa,Somes,Danube,RO,,,,,,129211,592.3,664.3,841.5,958.8,1071.3,1217.0,1326.1,1434.8,1578.3,0,0.0,0.0,0.0,,,
777,Beclean,5387500,2777500,4375,Tisa,Somesul Mare,Danube,RO,0.775,0.782,0.985,0.946,,129221,195.8,216.2,266.5,299.8,331.7,373.0,404.0,434.9,475.6,2,2.0,0.0,3.0,1.0,0.4,0.5222929936305732
778,Zerind,5192500,2687500,3625,Tisa,Crisul Negru,Danube,RO,0.885,0.905,0.971,0.941,,124611,83.3,103.1,151.9,184.2,215.2,255.3,285.3,315.3,354.8,3,3.0,0.0,1.0,1.0,0.75,0.831081081081081
779,Chisineu Cris,5202500,2667500,3525,Tisa,Crisul Alb,Danube,RO,0.682,0.748,0.819,0.929,,124711,130.4,158.4,227.3,272.9,316.7,373.3,415.8,458.1,513.9,1,0.0,1.0,0.0,0.0,,0.0
780,Salard,5227500,2752500,1675,Tisa,Barcau,Danube,RO,0.719,0.794,0.921,1.174,,124421,24.7,29.8,42.3,50.6,58.5,68.8,76.5,84.2,94.3,0,0.0,0.0,0.0,,,
782,Alba Iulia,5367500,2647500,17975,Tisa,Mures,Danube,RO,0.736,0.756,1.043,0.909,,122311,492.0,581.4,801.3,946.9,1086.5,1267.3,1402.8,1537.8,1715.9,1,1.0,0.0,0.0,1.0,1.0,1.0
783,Arad,5197500,2622500,27300,Tisa,Mures,Danube,RO,,,,,,122111,729.7,862.3,1188.6,1404.6,1611.9,1880.1,2081.1,2281.4,2545.6,1,1.0,0.0,0.0,1.0,1.0,1.0
784,Turda,5372500,2702500,2650,Tisa,Aries,Danube,RO,0.549,0.655,1.186,1.223,,122611,118.7,147.4,218.1,264.9,309.7,367.8,411.4,454.7,512.0,3,0.0,3.0,0.0,0.0,,0.0
785,Mihalt,5377500,2662500,6250,Tisa,Tarnava Mare,Danube,RO,0.671,0.755,0.887,0.811,,122411,58.4,72.6,107.6,130.7,153.0,181.7,203.3,224.7,253.0,0,0.0,0.0,0.0,,,
786,Sag,5192500,2567500,6400,Tamis,Timis,Danube,RO,0.793,0.854,1.076,0.875,,92511,238.5,311.9,492.7,612.3,727.1,875.7,987.1,1098.0,1244.3,0,0.0,0.0,0.0,,,
787,Podari,5412500,2452500,9325,Danube,Jiu,Danube,RO,0.827,0.841,0.938,0.972,,71811,399.6,473.0,653.5,773.0,887.7,1036.1,1147.4,1258.2,1404.4,0,0.0,0.0,0.0,,,
790,Calugareni,5592500,2477500,3525,Danube,Neajlov,Danube,RO,0.579,0.649,1.146,1.181,,51411,52.0,79.3,146.6,191.1,233.7,289.0,330.4,371.7,426.1,1,0.0,1.0,0.0,0.0,,0.0
792,Itcani,5527500,2862500,2325,Siret,Suceava,Danube,RO,0.549,0.789,0.954,1.396,,43411,235.8,307.6,484.3,601.2,713.4,858.7,967.5,1075.9,1219.0,0,0.0,0.0,0.0,,,
796,Dragesti,5602500,2772500,11825,Siret,Siret,Danube,RO,0.679,0.693,0.908,1.004,,43111,321.3,453.7,779.6,995.4,1202.3,1470.2,1671.0,1871.0,2134.8,0,0.0,0.0,1.0,,0.0,0.0
797,Radauti,5552500,2937500,9175,Prut,Prut,Danube,RO,0.738,0.776,1.006,1.135,,21111,680.4,904.4,1455.4,1820.2,2170.2,2623.2,2962.6,3300.8,3747.0,0,0.0,0.0,0.0,,,
798,Bazias,5222500,2477500,564200,Danube,Danube,Danube,RO,0.837,0.863,1.084,1.024,,72111,11931.2,13051.4,15808.4,17633.8,19384.7,21651.1,23349.4,25041.6,27274.0,0,0.0,0.0,0.0,,,
799,Hoghiz,5502500,2667500,7050,Danube,Olt,Danube,RO,0.714,0.717,1.039,0.982,,63111,257.2,320.1,474.8,577.3,675.6,802.8,898.1,993.1,1118.4,3,0.0,3.0,0.0,0.0,,0.0
800,Gurahont,5267500,2652500,1725,Tisa,Crisul Alb,Danube,RO,0.764,0.77,1.019,1.049,,124711,119.4,145.5,209.6,252.1,292.9,345.6,385.1,424.5,476.5,3,0.0,3.0,1.0,0.0,0.0,0.0
802,Lugoj,5247500,2582500,2800,Tamis,Timis,Danube,RO,0.811,0.812,0.994,0.977,,92511,122.3,163.8,265.9,333.5,398.4,482.3,545.2,607.9,690.6,0,0.0,0.0,0.0,,,
803,Tupilati,5572500,2807500,4025,Siret,Moldova,Danube,RO,0.738,0.817,0.963,1.184,,41111,233.1,328.0,561.4,716.0,864.3,1056.2,1200.1,1343.4,1532.4,0,0.0,0.0,0.0,,,
805,Ceatal Izmail,5777500,2642500,786242,Danube,Danube,Danube,RO,0.845,0.849,1.033,1.008,,11111,12011.5,13494.3,17143.3,19559.3,21876.8,24876.5,27124.4,29364.1,32318.9,0,0.0,0.0,0.0,,,
807,Zimnicea,5557500,2407500,643722,Danube,Danube,Danube,RO,0.881,0.892,1.049,1.002,,52111,10958.5,12302.6,15610.2,17800.1,19900.8,22619.9,24657.4,26687.5,29365.9,0,0.0,0.0,0.0,,,
808,Lungoci,5677500,2657500,36300,Siret,Siret,Danube,RO,0.791,0.818,0.904,0.967,,41111,925.1,1273.0,2129.0,2695.8,3239.4,3943.1,4470.5,4995.9,5689.1,0,0.0,0.0,0.0,,,
809,Cosereni,5617500,2542500,6325,Ialomita,Ialomita,Danube,RO,0.718,0.746,1.11,0.946,,51211,318.0,437.0,729.9,923.7,1109.7,1350.4,1530.8,1710.5,1947.6,0,0.0,0.0,0.0,,,
811,Cornet,5432500,2582500,13750,Danube,Olt,Danube,RO,0.819,0.838,0.974,0.922,,63111,440.7,555.1,836.7,1023.1,1202.0,1433.5,1607.0,1779.8,2007.8,2,0.0,2.0,0.0,0.0,,0.0
813,Apatfalva,5132500,2622500,30050,Tisa,Mures,Danube,HU,,,,,,122111,736.4,863.9,1177.6,1385.2,1584.4,1842.3,2035.5,2228.1,2482.1,1,1.0,0.0,0.0,1.0,1.0,1.0
814,Bekes duzzaszto a.,5167500,2692500,10150,Tisa,Koros,Danube,HU,,,,,,124511,218.7,260.4,363.1,431.0,496.2,580.6,643.8,706.8,789.9,0,0.0,0.0,2.0,,0.0,0.0
815,Bekes duzzaszto f.,5172500,2692500,9475,Tisa,Koros,Danube,HU,,,,,,124511,213.0,253.3,352.3,417.9,480.9,562.3,623.3,684.2,764.4,1,0.0,1.0,3.0,0.0,0.0,0.0
816,Budapest Kvassay zsilip f.,5002500,2747500,184625,Danube,Danube,Danube,HU,,,,,,153111,5727.7,6598.4,8741.3,10160.0,11520.9,13282.5,14602.5,15917.7,17652.9,1,0.0,1.0,0.0,0.0,,0.0
817,Kormend,4822500,2677500,4775,Raab,Raba,Danube,HU,0.806,0.83,1.086,0.965,,172111,82.0,99.1,141.2,169.1,195.8,230.4,256.3,282.2,316.2,0,0.0,0.0,0.0,,,
818,Korosladany hid,5162500,2712500,8775,Tisa,Crisul Repede,Danube,HU,0.757,0.784,1.088,1.07,,124411,117.6,141.2,199.2,237.6,274.5,322.2,357.9,393.5,440.5,0,0.0,0.0,0.0,,,
823,Gamzigrad,5297500,2392500,1200,Danube,Crni Timok,Danube,RS,0.747,0.759,0.928,0.971,,72012,57.0,83.6,149.1,192.4,233.9,287.7,328.0,368.2,421.1,1,0.0,1.0,0.0,0.0,,0.0
824,Wilsele-Wijgmaal,3947500,3097500,875,Scheldt,Dyle,Scheldt,BE,,,,,,25,36.6,49.2,80.0,100.5,120.0,145.4,164.4,183.4,208.3,1,0.0,1.0,0.0,0.0,,0.0
825,Eppegem,3927500,3107500,1150,Scheldt,Zenne,Scheldt,BE,,,,,,22,75.7,91.3,129.8,155.4,179.8,211.5,235.2,258.9,290.1,2,0.0,2.0,0.0,0.0,,0.0
830,Aarschot,3962500,3112500,2100,Scheldt,Demer,Scheldt,BE,0.745,0.777,1.12,0.97,,24,58.4,67.2,88.9,103.3,117.1,134.9,148.3,161.6,179.1,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
831,Prijepolje,5102500,2302500,3225,Sava,Lim,Danube,RS,0.783,0.832,0.861,0.996,,102431,246.2,300.1,432.5,520.2,604.4,713.3,794.9,876.2,983.4,0,0.0,0.0,2.0,,0.0,0.0
833,L'Ill à Ensisheim,4122500,2747500,975,Ill,Ill,Rhine,FR,0.86,0.881,1.027,0.93,,11411,84.3,96.5,126.7,146.7,165.8,190.6,209.2,227.7,252.1,0,0.0,0.0,0.0,,,
834,Boretto,4367500,2422500,55525,Po,Po,Po,IT,0.889,0.897,0.964,0.982,,3111,4986.6,6126.8,8932.8,10790.6,12572.6,14879.2,16607.8,18330.0,20602.1,0,0.0,0.0,0.0,,,
836,Ladesic Draga,4742500,2502500,1600,Sava,Kupa,Danube,HR,0.85,0.873,0.934,1.047,,108531,579.8,648.5,817.6,929.5,1036.9,1175.9,1280.1,1383.8,1520.7,0,0.0,0.0,0.0,,,
837,Kamanje,4737500,2517500,2225,Sava,Kupa,Danube,HR,,,,,,108511,689.4,764.7,949.9,1072.5,1190.1,1342.4,1456.5,1570.2,1720.2,1,0.0,1.0,0.0,0.0,,0.0
838,Karlovac,4752500,2502500,3050,Sava,Kupa,Danube,HR,,,,,,108511,721.2,802.3,1001.9,1134.1,1260.8,1424.9,1547.8,1670.3,1831.9,1,0.0,1.0,0.0,0.0,,0.0
839,Jamnicka Kiselica,4772500,2507500,6600,Sava,Kupa,Danube,HR,0.911,0.933,1.012,1.057,,108311,956.5,1074.1,1363.5,1555.1,1738.9,1976.8,2155.0,2332.6,2567.0,1,0.0,1.0,0.0,0.0,,0.0
840,Sisinec,4787500,2502500,7050,Sava,Kupa,Danube,HR,0.914,0.929,1.014,1.046,,108311,971.8,1095.2,1399.1,1600.2,1793.1,2042.9,2230.0,2416.5,2662.5,1,0.0,1.0,0.0,0.0,,0.0
841,Farkasic,4802500,2497500,8525,Sava,Kupa,Danube,HR,0.909,0.936,1.028,1.058,,108111,1059.2,1196.6,1534.9,1758.9,1973.7,2251.8,2460.2,2667.8,2941.8,1,0.0,1.0,0.0,0.0,,0.0
842,Kostajnica,4832500,2472500,9000,Sava,Una,Danube,HR,0.819,0.892,0.88,0.92,,106111,966.1,1101.1,1433.3,1653.3,1864.3,2137.4,2342.0,2546.0,2815.0,0,0.0,0.0,0.0,,,
843,Dubica,4852500,2477500,9400,Sava,Una,Danube,HR,,,,,,106111,973.7,1110.1,1445.8,1668.1,1881.2,2157.2,2364.0,2570.0,2841.8,0,0.0,0.0,0.0,,,
844,Drenje Brdovecko,4762500,2542500,10575,Sava,Sava,Danube,HR,,,,,,109131,1373.4,1571.6,2059.4,2382.4,2692.3,3093.3,3393.8,3693.3,4088.3,0,0.0,0.0,0.0,,,
845,Zagreb,4787500,2537500,12250,Sava,Sava,Danube,HR,0.903,0.927,0.946,1.034,,109111,1560.2,1792.2,2363.2,2741.2,3103.9,3573.2,3925.0,4275.4,4737.8,0,0.0,0.0,0.0,,,
846,Rugvica,4812500,2527500,12925,Sava,Sava,Danube,HR,,,,,,109111,1543.1,1777.4,2354.2,2736.0,3102.3,3576.4,3931.7,4285.7,4752.7,0,0.0,0.0,0.0,,,
850,Jasenovac,4857500,2487500,23400,Sava,Sava,Danube,HR,0.633,0.868,0.687,1.141,,107111,1563.9,1757.1,2232.5,2547.3,2849.2,3240.0,3532.8,3824.6,4209.6,0,0.0,0.0,0.0,,,
851,Stara Gradiska,4882500,2477500,39300,Sava,Sava,Danube,HR,0.91,0.912,0.986,1.016,,105511,2202.8,2390.1,2851.1,3156.2,3449.0,3827.9,4111.8,4394.7,4768.0,0,0.0,0.0,0.0,,,
852,Davor C.S.,4907500,2472500,40825,Sava,Sava,Danube,HR,0.848,0.904,0.885,1.023,,105511,2244.1,2433.3,2899.0,3207.3,3503.0,3885.8,4172.6,4458.4,4835.5,0,0.0,0.0,0.0,,,
853,Slavonski Kobas,4917500,2472500,46100,Sava,Sava,Danube,HR,0.905,0.918,0.953,0.997,,105311,2409.1,2619.2,3136.4,3478.8,3807.3,4232.4,4551.0,4868.5,5287.3,0,0.0,0.0,0.0,,,
854,Slavonski Brod,4947500,2477500,49725,Sava,Sava,Danube,HR,0.908,0.916,0.968,0.982,,105111,2489.0,2705.2,3237.2,3589.5,3927.4,4364.8,4692.5,5019.1,5449.9,0,0.0,0.0,0.0,,,
856,Zupanja Stepenica,4997500,2482500,61425,Sava,Sava,Danube,HR,0.902,0.908,0.99,0.968,,103111,2907.7,3193.3,3896.2,4361.5,4807.9,5385.6,5818.6,6250.0,6819.1,0,0.0,0.0,0.0,,,
857,Donja Dubrava,4842500,2602500,17000,Drava,Drava,Danube,HR,0.743,0.772,0.993,1.118,,143111,767.9,921.4,1299.3,1549.5,1789.5,2100.1,2332.9,2564.8,2870.8,0,0.0,0.0,0.0,,,
858,Botovo,4852500,2597500,31300,Drava,Drava,Danube,HR,0.73,0.824,1.035,1.202,,141111,1174.3,1371.1,1855.3,2175.8,2483.3,2881.4,3179.6,3476.8,3868.9,0,0.0,0.0,0.0,,,
859,Novo Virje Skela,4867500,2582500,32150,Drava,Drava,Danube,HR,0.72,0.832,1.047,1.219,,141111,1183.1,1376.1,1851.2,2165.7,2467.4,2857.9,3150.6,3442.1,3826.8,0,0.0,0.0,0.0,,,
860,Terezino Polje,4892500,2567500,34300,Drava,Drava,Danube,HR,0.734,0.846,1.08,1.202,,141111,1202.7,1391.2,1855.2,2162.3,2457.0,2838.4,3124.2,3409.0,3784.7,0,0.0,0.0,0.0,,,
863,Donji Miholjac C.S.,4952500,2552500,37725,Drava,Drava,Danube,HR,,,,,,141111,1225.6,1406.2,1850.8,2145.2,2427.5,2793.0,3066.9,3339.8,3699.8,0,0.0,0.0,0.0,,,
864,Belisce,4982500,2542500,37900,Drava,Drava,Danube,HR,0.681,0.841,1.076,1.265,,141111,1220.6,1394.7,1823.3,2107.1,2379.3,2731.6,2995.6,3258.7,3605.8,0,0.0,0.0,0.0,,,
866,Batina,5002500,2572500,209125,Danube,Danube,Danube,HR,,,,,,151111,5767.0,6607.9,8677.4,10047.6,11361.9,13063.1,14337.9,15608.1,17283.9,2,2.0,0.0,0.0,1.0,1.0,1.0
867,Aljmas,5017500,2532500,253200,Danube,Danube,Danube,HR,,,,,,131111,6666.5,7549.9,9724.0,11163.5,12544.2,14331.5,15670.8,17005.2,18765.7,1,1.0,0.0,0.0,1.0,1.0,1.0
868,Dalj,5022500,2532500,253225,Danube,Danube,Danube,HR,0.538,0.751,1.103,1.375,,131111,6666.0,7551.1,9729.2,11171.4,12554.7,14345.3,15687.1,17024.0,18787.8,1,1.0,0.0,0.0,1.0,1.0,1.0
