station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter
21,Eisenhuettenstadt,4642500.0,3237500.0,51150.0,"Oder, below Neisse",Oder,Oder,DE,1.0,3111
2025,GREBENAU,4287500.0,3117500.0,3025.0,Fulda,Fulda,Weser,DE,2.0,631
315,Nye Stai,4377500.0,4267500.0,8925.0,"Glomma, headwaters",Glomma,Glomma,NO,1.0,315
2912,S GIOVANNI ALLA VENA,4372500.0,2282500.0,8050.0,Arno,Canale Imperiale,Arno,IT,1.0,1
62,Bonn,4117500.0,3072500.0,140775.0,Rhine,Rhine,Rhine,DE,,3511
793,Vranceni,5612500.0,2712500.0,4175.0,Siret,Trotus,Danube,RO,,41611
1933,L'Aisne à Givry,3927500.0,2947500.0,2975.0,Oise,Aisne,Seine,FR,2.0,441
2131,TOREBRO KRV (POWERSTATION),4577500.0,3667500.0,3775.0,Helge,Helge,Helge,SE,1.0,1
884,Schwabelweis,4482500.0,2882500.0,35625.0,Danube,Danube,Danube,DE,,211311
1843,BRZEG,4852500.0,3112500.0,19875.0,"Oder, below Easter Neisse",Oder,Oder,PL,1.0,7571
638,Matarraña En Nonaspe,3497500.0,2067500.0,1150.0,Matarranya,Matarranya,Ebro,ES,2.0,1211
492,ŻABNO,5097500.0,3052500.0,6900.0,Dunajec,Dunajec,Vistula,PL,2.0,6111
1851,BRZEG DOLNY,4792500.0,3147500.0,26575.0,"Oder, below Easter Neisse",Oder,Oder,PL,1.0,7511
2039,PONTE DE CANAVEZES,2807500.0,2192500.0,3250.0,Tamega,Tamega,Douro,PT,2.0,2111
2184,TRENTO,4407500.0,2552500.0,9575.0,Adige,Adige,Adige,IT,1.0,1
533,CIGACICE,4707500.0,3227500.0,39025.0,"Oder, below Barycz",Oder,Oder,PL,1.0,7111
631,Ebro En Mendavia,3312500.0,2232500.0,12025.0,Ebro,Ebro,Ebro,ES,1.0,13111
3355,"Nilakka, Äyskoski",5162500.0,4532500.0,2350.0,Kymijoki,Koskilampi,Kymijoki,fi,2.0,41
529,DOBROSZÓW WIELKI,4687500.0,3192500.0,5375.0,Bobr,Bobr,Oder,PL,2.0,6111
815,Bekes duzzaszto f.,5172500.0,2692500.0,9475.0,Tisa,Koros,Danube,HU,,124511
2322,PARK,3577500.0,3837500.0,1800.0,Dee,Dee,Dee,UK,1.0,1
551,NOWE DREZDENKO,4717500.0,3322500.0,16850.0,Warta,Notec,Oder,PL,3.0,2211
696,Sarvar,4847500.0,2707500.0,5575.0,Raab,Raba,Danube,HU,,172111
155,Fischerau / Ager,4602500.0,2777500.0,1225.0,Traun,Ager,Danube,AT,,191812
3184,La Gartempe à Montmorillon,3622500.0,2632500.0,1825.0,Vienne,Gartempe,Loire,FR,,4223
2822,Farigliano,4152500.0,2372500.0,1450.0,Tanaro,Tanaro,Po,IT,,8511
1174,Peral De Arlanza,3162500.0,2217500.0,2450.0,Pisuerga,Arlanza,Douro,ES,4.0,18621
1019,Polmak nye,4997500.0,5302500.0,13825.0,Tana,Tana,Tana,NO,1.0,1
2632,KARTENA,5037500.0,3707500.0,1200.0,Minija,Minija,Nemunas,LT,2.0,121
1489,Bredon,3492500.0,3282500.0,2675.0,Avon,Avon,Severn,UK,2.0,2
1820,ŻUKÓW,5017500.0,3287500.0,7225.0,"Vistula, below Narew",Bzura,Vistula,PL,2.0,1611
3280,Upptyppingar,3097500.0,4887500.0,1975.0,Bakkahlaup,Jokulsa A Fjollum,Jkuls Fjllum,IS,1.0,3
3007,Alarcon,3277500.0,1917500.0,2950.0,Jucar,Jucar,Jucar,ES,1.0,93
1968,SPIELFELD,4747500.0,2642500.0,9625.0,Drava,Mur,Danube,AT,,142111
1939,JONAVA,5222500.0,3637500.0,24425.0,Neris,Neris,Nemunas,LT,2.0,211
14,Wittenberge,4432500.0,3327500.0,123300.0,Elbe,Elbe,Elbe,DE,1.0,1151
110,Boos,4157500.0,2967500.0,2850.0,Nahe,Nahe,Rhine,DE,,6111
2841,VADOMOJON 5066,3062500.0,1732500.0,1250.0,Guadajoz,Guadajoz,Guadalquivir,ES,2.0,611
51,St.Arnual,4102500.0,2902500.0,3900.0,Moselle,Saar,Rhine,DE,,4211
598,Aragon En Caparroso,3362500.0,2212500.0,5550.0,Aragon,Aragon,Ebro,ES,2.0,10311
2024,AFFOLDERN,4262500.0,3112500.0,1625.0,Fulda,Eder,Weser,DE,3.0,623
2737,GLODENI,5432500.0,2727500.0,3900.0,Tisa,Mures,Danube,RO,,122711
3186,La Creuse à Leugny,3617500.0,2682500.0,7950.0,Vienne,Creuse,Loire,FR,,4211
458,Augsburg Oberhausen,4382500.0,2802500.0,1275.0,Lech,Wertach,Danube,DE,,212012
248,Pirot,5347500.0,2307500.0,1700.0,Danube,Nisava,Danube,RS,,83211
870,Ilok,5052500.0,2502500.0,255550.0,Danube,Danube,Danube,HR,,131111
223,Hart im Zillertal,4462500.0,2692500.0,1175.0,Inn,Ziller,Danube,AT,,203321
610,Rioalcanadre En P.Alcofea,3477500.0,2142500.0,1300.0,Segre,Alcanadre,Ebro,ES,4.0,2243
1855,WRONKI,4732500.0,3302500.0,30000.0,Warta,Warta,Oder,PL,2.0,2511
2699,KHIDMAGHALA,6877500.0,2657500.0,1175.0,Black sea coastal and small river basins,Supsa,Supsa,GE,1.0,1
2224,MOSINA,4787500.0,3257500.0,1700.0,Warta,KANAL MOSINSKI,Oder,PL,2.0,2541
684,Kunszentmarton,5102500.0,2692500.0,27000.0,Tisa,Harmas-Koros,Danube,HU,,124111
2493,SOEYLEMEZ (MESCITLI),6972500.0,2422500.0,2550.0,KURA,ARAS RIVER,Kura,TR,2.0,25
1915,La Loire à Saumur,3567500.0,2732500.0,81425.0,Loire,Loire,Loire,FR,,3311
68,Rheinweiler,4137500.0,2737500.0,36650.0,Rhine,Rhine,Rhine,DE,,11711
4530,Frkljevci,4932500.0,2492500.0,1425.0,Sava,Orljava,Danube,HR,,105211
2534,RUSE,5597500.0,2447500.0,661420.0,Danube,Danube,Danube,RO,,51511
692,Paks,4997500.0,2652500.0,188100.0,Danube,Danube,Danube,HU,,153111
287,Chmelnica,5097500.0,2967500.0,1325.0,Dunajec,Poprad,Vistula,SK,3.0,6211
3144,La Marne à Châlons-en-Champagne,3907500.0,2887500.0,6250.0,Marne,Marne,Seine,FR,2.0,611
2989,Cenajo,3292500.0,1777500.0,2650.0,Segura,Segura,Segura,ES,1.0,1
2001,NIKAKOSKI (NEAR THE MOUTH),5007500.0,4637500.0,3525.0,Kalajoki,Kalajoki,Kalajoki,FI,1.0,1
1727,Lelitka,5602500.0,3092500.0,4125.0,Southern Bug,Southern Bug,Bug,UA,1.0,3
359,Laupen,4112500.0,2647500.0,1925.0,Aare,Saane,Rhine,CH,,12611
566,Melnik,4637500.0,3037500.0,42025.0,"Elbe, below Vltava",Elbe,Elbe,CZ,1.0,11111
4211,Litija,4692500.0,2562500.0,4800.0,Sava,Sava,Danube,SI,,109311
2502,BAGISTAS,6722500.0,2277500.0,15275.0,Euphrates,Euphrates,Tigris & Euphrates,TR,1.0,13
2818,Hron,4967500.0,2787500.0,5350.0,Hron,Hron,Danube,sk,,156111
886,Pfelling,4522500.0,2867500.0,37750.0,Danube,Danube,Danube,DE,,211311
591,Shirocovo,5602500.0,2407500.0,1425.0,Danube,Cherni Lom,Danube,BG,,51611
2193,THJORSARTUN,2862500.0,4842500.0,8425.0,Pjorsa,Thjorsa,Pjorsa,IS,1.0,1
781,Ocna Mures,5382500.0,2687500.0,10000.0,Tisa,Mures,Danube,RO,,122511
596,Ega En Andosilla,3337500.0,2222500.0,1425.0,Ega,Ega,Ebro,ES,2.0,12111
119,Ilbenstadt,4232500.0,3017500.0,1075.0,Main,Nidda,Rhine,DE,,8211
2801,Turia o Guadalaviar En LaPresa,3422500.0,1882500.0,6300.0,Turia,Turia,Turia,ES,1.0,1
1619,Brest ,5262500.0,3307500.0,5800.0,Narew,Muchavets,Vistula,BY,4.0,2418
134,Isohaara,4987500.0,4817500.0,52475.0,"Kemijoki, below Ounasjoki",Kemijoki,Kemijoki,FI,1.0,11
2993,Talarn o Tremp,3567500.0,2162500.0,2175.0,Segre,Noguera Pallaresa,Ebro,ES,3.0,2611
79,Lichtenwalde 1,4532500.0,3092500.0,1600.0,Mulde,Zschopau,Elbe,DE,4.0,6221
2791,Borgoforte,4387500.0,2437500.0,63275.0,Po,Po,Po,IT,,1711
3025,Brodské,4837500.0,2867500.0,9950.0,Morava,Morava,Danube,SK,,183111
2883,Mankala,5202500.0,4307500.0,28225.0,Kymijoki,Kymijoki,Kymijoki,FI,1.0,31
4344,La Presa,3417500.0,1887500.0,6275.0,Turia,Turia,Turia,ES,1.0,1
1888,BUDESTI,5622500.0,2487500.0,10775.0,Danube,Arges,Danube,RO,,51411
302,Elverum,4407500.0,4202500.0,15450.0,"Glomma, headwaters",Glomma,Glomma,NO,1.0,313
1810,ZGŁOBICE,5097500.0,3032500.0,5775.0,Dunajec,Dunajec,Vistula,PL,2.0,6111
2919,Le Blavet a Languidic [Quellenec],3332500.0,2832500.0,2075.0,Blavet,Blavet,Blavet,FR,1.0,1
1951,SKALLBOELE KRV,4682500.0,4382500.0,11925.0,Ljungan,Ljungan,Ljungan,SE,1.0,1
1036,Syrstad,4307500.0,4437500.0,2275.0,Orkla,Orkla,Orkla,NO,1.0,1
2177,KETZIN,4507500.0,3262500.0,16075.0,Havel,Havel,Elbe,DE,2.0,2111
3308,Gera Lario - Fuentes,4277500.0,2557500.0,2600.0,Adda,Adda,Po,IT,,4511
275,Hubová,4997500.0,2927500.0,2100.0,Vah,Vah,Danube,SK,,163701
1399,Nava Weir,3227500.0,3517500.0,1725.0,Boyne,Boyne,Boyne,IE,1.0,3
53,Diez Hafen,4182500.0,3032500.0,4900.0,Lahn,Lahn,Rhine,DE,,5211
575,Dluhonice,4857500.0,2952500.0,1575.0,Morava,Becva,Danube,CZ,,183411
1447,Nelas,2822500.0,2112500.0,1100.0,Mondego,Mondego,Mondego,PT,1.0,5
1795,KOPICE,4847500.0,3082500.0,3775.0,Eastern Neisse,Eastern Neisse,Oder,PL,2.0,8111
1897,L'Adour à Cahuzac-Sur-Adour,3512500.0,2332500.0,1300.0,Adour,Adour,Adour,FR,1.0,35
64,Heidelberg UP,4227500.0,2922500.0,13900.0,Neckar,Neckar,Rhine,DE,,10111
1907,L'Allier à Moulins,3807500.0,2622500.0,13075.0,Allier,Allier,Loire,FR,,8111
2088,ZRUC NAD SAZAVOU,4692500.0,2972500.0,1400.0,Vltava,Sazava,Elbe,CZ,3.0,12411
168,Admont (Enns),4662500.0,2727500.0,2650.0,Enns,Enns,Danube,AT,,191611
1702,Chernihiv,5777500.0,3357500.0,81425.0,Desna,Desna,Dnieper,UA,2.0,411
2240,NOWY SACZ,5092500.0,3002500.0,4825.0,Dunajec,Dunajec,Vistula,PL,2.0,6111
2861,Ciguela En Villafranca De Los Caballeros,3177500.0,1917500.0,3275.0,Ciguela,Ciguela,Guadiana,ES,2.0,1631
2842,PUENTE NUEVO 5036,3012500.0,1792500.0,1075.0,Guadajoz,Guadiato,Guadalquivir,ES,2.0,541
2491,SIMSIRLI,6762500.0,2472500.0,1025.0,Black sea coastal and small river basins,Iyidere,Iyidere,TR,1.0,1
1181,Zamora,3007500.0,2182500.0,46025.0,Douro,Douro,Douro,ES,1.0,15111
2023,CELLE,4332500.0,3277500.0,4675.0,Aller,Aller,Weser,DE,2.0,231
1408,Cahir Park,3112500.0,3402500.0,1625.0,Suir,Suir,Barrow,IE,2.0,2
2722,Vyss_Brott_Vitara,4642500.0,2847500.0,1150.0,Vltava,Vltava,Elbe,CZ,2.0,12931
834,Boretto,4367500.0,2422500.0,55525.0,Po,Po,Po,IT,,3111
2238,GOLENIOW,4642500.0,3387500.0,3275.0,"Oder, below Warta",Ina,Oder,PL,2.0,1211
3189,Le Thouet à Missé [Missé],3547500.0,2702500.0,1150.0,Thouet,Thouet,Loire,FR,,3211
603,Cinca En Fraga,3512500.0,2102500.0,9700.0,Segre,Cinca,Ebro,ES,2.0,2211
2488,KALEBOGAZI,6422500.0,2172500.0,3975.0,Kizilirmak,KANAK CAYI,Kizilirmak,TR,2.0,2
1264,Río Miño en Cela Brazo Izquierdo,2902500.0,2397500.0,1050.0,Minho,Minho,Minho,ES,1.0,351
350,"Luzern, Geissmattbrücke",4192500.0,2662500.0,2800.0,Aare,Reuss,Rhine,CH,,12411
1050,Bruhaug,4277500.0,4102500.0,3500.0,Lagen,Numedalslagen,Lagen,NO,1.0,1
5223,Martinrive,4012500.0,3047500.0,1100.0,Meuse,Ambleve,Rhine,BE,,2441
1952,LJUSNE STROEMMAR KRV,4697500.0,4257500.0,20075.0,Ljusnan,Ljusnan,Ljusnan,SE,1.0,1
4293,E.A 139 Villora,3322500.0,1927500.0,1300.0,Cabriel,Cabriel,Jucar,ES,2.0,63
2749,Tarnava Mica - BLAJ,5392500.0,2667500.0,2050.0,Tisa,Tarnava Mare,Danube,RO,,122411
1473,Segura,2877500.0,2022500.0,1000.0,Erges,Erges,Tagus,PT,2.0,521
4110,Tevere a Villa Spada,4527500.0,2102500.0,15675.0,"Tiber, below Nera",Tiber,Tiber,IT,1.0,311
231,Kusic,5232500.0,2487500.0,1425.0,Danube,Nera,Danube,RS,,72211
75,Wechselburg 1,4517500.0,3102500.0,2125.0,Mulde,Zwickauer Mulde,Elbe,DE,2.0,6311
2623,KNYAZHEGUBSKOYE GES,5297500.0,5007500.0,22400.0,Tumcha,KOVDA,Tumcha,RU,1.0,1
477,Münchshofen,4467500.0,2902500.0,4025.0,Naab,Naab,Danube,DE,,211611
1919,Le Rhone à Lyon [Perrache],3922500.0,2532500.0,20700.0,Rhone,Rhone,Rhone,FR,1.0,711
188,Stiefern,4737500.0,2847500.0,1450.0,Kamp,Kamp,Danube,AT,,191211
584,Orehovica,5477500.0,2387500.0,8375.0,Danube,Iskar,Danube,BG,,71411
4485,Bratinac,5207500.0,2457500.0,1775.0,Danube,Mlava,Danube,RS,,72411
504,ZAWICHOST,5152500.0,3142500.0,50650.0,"Vistula, below San",Vistula,Vistula,PL,1.0,3911
839,Jamnicka Kiselica,4772500.0,2507500.0,6600.0,Sava,Kupa,Danube,HR,,108311
294,Streda nad Bodrogom,5187500.0,2877500.0,10750.0,Tisa,Bodrog,Danube,SK,,128111
3212,Le Célé à Orniac [Les Amis du Célé],3667500.0,2417500.0,1175.0,Lot,Cele,Garonne,FR,3.0,221
2611,NARVA (HEP),5342500.0,4152500.0,57875.0,Narva,Narva,Narva,EE,1.0,1
4525,Kupljenovo,4772500.0,2557500.0,1125.0,Sava,Krapina,Danube,HR,,109121
2886,Jaurakkajarvi-luusua,5137500.0,4782500.0,2550.0,Iijoki,Jaurakkajarvi,Iijoki,FI,2.0,4
912,Mühldorf,4502500.0,2787500.0,12500.0,Inn,Inn,Danube,DE,,203311
1923,L'Isere à Beaumont-Monteux,3922500.0,2447500.0,11850.0,Isere,Isere,Rhone,FR,2.0,411
2922,Le Loir a Villavard,3637500.0,2782500.0,4675.0,Maine,Loir,Loire,FR,,2421
2863,Lempaala plus Kuokkalankoski,5057500.0,4322500.0,8625.0,Kokem,Kuokkalankoski,Kokem,FI,2.0,4
2089,TURICE,4662500.0,3032500.0,2225.0,Jizera,Jizera,Elbe,CZ,2.0,14111
3032,Genil - Puente Tocón,3082500.0,1682500.0,2850.0,Genil,Genil,Guadalquivir,ES,2.0,411
1499,Kegworth,3567500.0,3357500.0,1350.0,Trent,Soar,Trent,UK,2.0,4
1200,Möckeln,4572500.0,3732500.0,1025.0,Helge a,Helge a,Helge,SE,1.0,1
1343,Lytovezh,5322500.0,3152500.0,6800.0,Narew,Bug,Vistula,UA,3.0,2419
1945,VAENERSBORG - VARGOENS KRV,4457500.0,3912500.0,48675.0,Gota,Gota,Gota,SE,1.0,1
593,Svilengrad,5657500.0,2217500.0,20800.0,Evros,Evros,Evros,BG,1.0,1
883,Regensburg Eiserne Brücke,4467500.0,2882500.0,32525.0,Danube,Danube,Danube,DE,,211611
4212,Čatež I,4757500.0,2547500.0,9800.0,Sava,Sava,Danube,SI,,109151
1817,LUBARTÓW,5182500.0,3237500.0,6325.0,Wieprz,Wieprz,Vistula,PL,2.0,3611
274,Liptovský Mikuláš,5022500.0,2932500.0,1125.0,Vah,Vah,Danube,SK,,163701
347,"Baden, Limmatpromenade",4192500.0,2707500.0,2425.0,Aare,Limmat,Rhine,CH,,12211
3267,Faxi,2897500.0,4887500.0,2825.0,Tungufljot,Tungufljot,Oelfusa,IS,3.0,2
158,Kienstock,4727500.0,2827500.0,95975.0,Danube,Danube,Danube,AT,,191311
928,Pettstadt,4392500.0,2967500.0,6975.0,Main,Regnitz,Rhine,DE,,8811
1607,Sharkovshchina,5407500.0,3707500.0,5125.0,Dysna,Dysna,Daugava,BY,2.0,41
2390,RUSHES LOCK,3677500.0,3222500.0,1025.0,Chelmer,Chelmer,Chelmer,UK,1.0,1
3169,L'Allier à Cuffy,3792500.0,2667500.0,14300.0,Allier,Allier,Loire,FR,,8111
3348,"Oulujärvi, Jylhämä",5122500.0,4702500.0,21750.0,Oulujoki,Oulujoki,Oulujoki,FI,1.0,1
2612,TOLMACHEVO,5452500.0,4132500.0,7075.0,Luga,LUGA,Luga,RU,1.0,1
2232,KONIN,4882500.0,3267500.0,13225.0,Warta,Warta,Oder,PL,2.0,2711
2763,MaglajBosna,4962500.0,2422500.0,6850.0,Sava,Bosna,Danube,BA,,104511
354,"Diepoldsau, Rietbrücke",4292500.0,2692500.0,6275.0,Rhine,Rhine,Rhine,CH,,15511
2925,Le Dropt a Loubens,3527500.0,2447500.0,1175.0,Dropt,Dropt,Garonne,FR,2.0,121
2780,Guadiana En Luciana,3082500.0,1882500.0,21325.0,Guadiana,Guadiana,Guadiana,ES,1.0,1131
3136,L'Eure à Cailly-sur-Eure,3682500.0,2927500.0,4500.0,Eure,Eure,Seine,FR,2.0,231
2739,GELMAR,5347500.0,2627500.0,20250.0,Tisa,Mures,Danube,RO,,122311
597,Arga En Funes,3352500.0,2217500.0,2775.0,Aragon,Arga,Ebro,ES,3.0,10211
2778,Duero En San Esteban - Navapalos,3227500.0,2142500.0,6425.0,Douro,Douro,Douro,ES,1.0,19311
3242,Le Doubs à Rochefort-sur-Nenon,3982500.0,2677500.0,5225.0,Saone,Doubs,Rhone,FR,3.0,643
2002,SKATILA (LANSORSUND),4922500.0,4502500.0,4875.0,Kyronjoki,Kyronjoki,Kyronjoki,FI,1.0,1
1975,BAD LIEBENWERDA,4557500.0,3157500.0,3125.0,Schwarze Elster,Schwarze Elster,Elbe,DE,2.0,8111
91,Podrosche 3,4657500.0,3167500.0,2100.0,Neisse,Lusatian Neisse,Oder,DE,2.0,4111
637,Aragon En Cola De Yesa,3422500.0,2232500.0,1500.0,Aragon,Aragon,Ebro,ES,2.0,10711
339,Thun,4137500.0,2632500.0,2650.0,Aare,Aare,Rhine,CH,,12711
4497,Leixlip,3232500.0,3487500.0,1000.0,Liffey,Ryewater,Liffey,IE,1.0,1
245,Korvingrad,5282500.0,2312500.0,9450.0,Velika Morava,Juzna Morava,Danube,RS,,83311
4006,Ura_Vajgurore,5157500.0,2017500.0,2075.0,Seman,Seman,Seman,AL,1.0,1
5228,Tabreux,4002500.0,3047500.0,1650.0,Meuse,Ourthe,Rhine,BE,,2451
1308,Crnece,4702500.0,2627500.0,12150.0,Drava,Drava,Danube,SI,,143171
2804,Camburg,4442500.0,3107500.0,3925.0,Saale,Saale,Elbe,DE,2.0,4511
320,Skarnes,4412500.0,4127500.0,20375.0,"Glomma, headwaters",Glomma,Glomma,NO,1.0,311
2566,RAKHIV,5372500.0,2872500.0,1200.0,Tisa,Tisza,Danube,UA,,129711
473,Kienhof,4507500.0,2902500.0,2150.0,Regen,Regen,Danube,DE,,211411
661,Bekessztandras duzzaszto a.,5117500.0,2697500.0,26275.0,Tisa,Harmas-Koros,Danube,HU,,124111
5078,Osma,3232500.0,2147500.0,1025.0,Ucero,Ucero,Douro,ES,2.0,19411
266,Diest,3972500.0,3107500.0,1950.0,Scheldt,Demer,Scheldt,BE,,24
3011,Serena,2992500.0,1892500.0,7375.0,Zujar,Zujar,Guadiana,ES,2.0,1011
599,Jiloca En Daroca,3362500.0,2067500.0,2675.0,Jalon,Jiloca,Ebro,ES,3.0,8211
2788,Palestro,4202500.0,2457500.0,3025.0,Sesia,Sesia,Po,IT,,9221
645,Jalon En Calatayud,3347500.0,2102500.0,7575.0,Jalon,Jalon,Ebro,ES,2.0,8111
578,Travni Dvur,4792500.0,2872500.0,3450.0,Morava,Thaya,Danube,CZ,,182311
307,Hummelvoll,4377500.0,4367500.0,2450.0,"Glomma, headwaters",Glomma,Glomma,NO,1.0,317
1374,Ness-side,3472500.0,3902500.0,1850.0,Ness,Ness,Ness,UK,1.0,1
2959,La Gartempe a Montmorillon,3622500.0,2637500.0,1875.0,Vienne,Gartempe,Loire,FR,,4223
2118,PUENTE MORENA,3102500.0,1867500.0,2450.0,Jabalon,Jabalon,Guadiana,ES,2.0,1411
4289,Moixent,3382500.0,1817500.0,1075.0,Albaida,Canyoles,Jucar,ES,3.0,42
2877,Onkivesi Viannonkoski,5187500.0,4557500.0,5800.0,Neva,Ahkiolahden kanava,Neva,FI,2.0,23
1573,Lea Bridge,3627500.0,3212500.0,1400.0,Lee,Lee,Thames,UK,2.0,22
1972,LETZTER HELLER,4307500.0,3137500.0,5500.0,Werra,Werra,Weser,DE,2.0,811
2963,La Garonne [totale] a Saint-Gaudens [Valentine-recent],3562500.0,2267500.0,2350.0,"Garonne, headwaters",Garonne,Garonne,FR,1.0,571
4328,Maria Cristina,3452500.0,1937500.0,1450.0,Mijares,Rambla De La Viuda,Mijares,ES,2.0,2
2951,La Sioule a Saint-Priest-des-Champs [Fades-Besserve],3767500.0,2567500.0,1350.0,Allier,Sioule,Loire,FR,,8211
2686,KRASNO-OKTIABRSKIY,6657500.0,2837500.0,1800.0,Kuban,Kurdzhips,Kuban,RU,2.0,4
857,Donja Dubrava,4842500.0,2602500.0,17000.0,Drava,Drava,Danube,HR,,143111
463,Dillingen,4352500.0,2827500.0,11400.0,Danube,Danube,Danube,DE,,212311
3167,L'Allier à Châtel-de-Neuvre,3807500.0,2612500.0,12825.0,Allier,Allier,Loire,FR,,8111
3106,L'Orne à Rosselange,4032500.0,2912500.0,1200.0,Moselle,Orne,Rhine,FR,,4521
1729,Kulen Vakuf,4807500.0,2402500.0,1875.0,Sava,Una,Danube,BA,,106311
500,SMOLICE,4997500.0,3032500.0,6750.0,"Vistula, headwaers",Vistula,Vistula,PL,1.0,7311
271,Kopčany,4847500.0,2887500.0,9550.0,Morava,Morava,Danube,SK,,183311
580,Ivancice,4787500.0,2907500.0,2800.0,Morava,Jihlava,Danube,CZ,,182221
2975,Daljan,4912500.0,2367500.0,1150.0,Sava,Vrbas,Danube,BA,,105451
27,Leun (Neu),4207500.0,3047500.0,3575.0,Lahn,Lahn,Rhine,DE,,5211
469,Ingolstadt Luitpoldstraße,4422500.0,2847500.0,20225.0,Danube,Danube,Danube,DE,,211911
4538,Skradinski Buk Gornji,4797500.0,2317500.0,2075.0,Krka,Krka,Krka,HR,1.0,1
606,Ebro En Tortosa,3522500.0,2022500.0,85050.0,Ebro,Ebro,Ebro,ES,1.0,1111
3347,Merikoski,5047500.0,4737500.0,24500.0,Oulujoki,Oulujoki,Oulujoki,FI,1.0,1
547,SŁAWSK,4872500.0,3262500.0,13750.0,Warta,Warta,Oder,PL,2.0,2711
232,Zajecar,5307500.0,2387500.0,2125.0,Danube,Beli Timok,Danube,RS,,72011
1896,L'Adour à Audon -  010174-010691 00:00,3457500.0,2357500.0,4125.0,Adour,Adour,Adour,FR,1.0,35
480,Nürnberg,4397500.0,2927500.0,1225.0,Main,Pegnitz,Rhine,DE,,8841
869,Vukovar,5022500.0,2517500.0,253950.0,Danube,Danube,Danube,HR,,131111
666,Doboz,5177500.0,2687500.0,8100.0,Tisa,Koros,Danube,HU,,124511
1724,Kocherizhky,6172500.0,3162500.0,19925.0,Samara,Samara,Dnieper,UA,2.0,141
1708,Izmayil,5782500.0,2652500.0,790842.0,Danube,Danube,Danube,UA,,11111
4534,Covici,4742500.0,2427500.0,3050.0,Sava,Gacka,Danube,HR,,108432
476,Mainleus,4417500.0,2997500.0,1175.0,Main,Main,Rhine,DE,,8911
2243,SURAZ,5182500.0,3397500.0,3175.0,Narew,Bolshoy Kemchug,Vistula,PL,2.0,2511
308,Kistefoss,4337500.0,4122500.0,3675.0,Drammen,Randselva,Drammen,NO,,33
2129,NEDRE ABISKOJOKK,4692500.0,5052500.0,1425.0,"Tornealven, section to Lainioalven",TORNETRAESK,Torne,SE,1.0,5
50,Koblenz,4147500.0,3027500.0,109850.0,Rhine,Rhine,Rhine,DE,,5111
2432,KINGSTON,3567500.0,3207500.0,6475.0,Thames,Thames,Thames,UK,1.0,73
200,Mellach,4742500.0,2662500.0,7275.0,Drava,Mur,Danube,AT,,142311
209,Oberndorf,4537500.0,2762500.0,6150.0,Inn,Salzach,Danube,AT,,202111
1250,Fryele,4572500.0,3802500.0,1475.0,Lagan,Haran,Lagan,SE,2.0,2
2935,L Ariege a Auterive,3627500.0,2297500.0,3600.0,Ariege,Ariege,Garonne,FR,2.0,541
3173,La Loire à Blois,3672500.0,2757500.0,38375.0,Loire,Loire,Loire,FR,,7111
569,Usti nad Labem,4607500.0,3062500.0,48700.0,"Elbe, below Ohre",Elbe,Elbe,CZ,1.0,9111
2489,INOEZUEKOSACA,6442500.0,2397500.0,80000.0,Kizilirmak,KIZILIRMAK,Kizilirmak,TR,1.0,1
143,"Ivalojoki, Pajakoski",5022500.0,5137500.0,3300.0,Paatsjoki,Ivalo,Paatsjoki,FI,2.0,2
2743,RADNA,5222500.0,2622500.0,26900.0,Tisa,Mures,Danube,RO,,122111
2697,JIRKHVA (DZIRKHVA),6717500.0,2732500.0,1525.0,Black sea coastal and small river basins,BZIPI,Bzipi,GE,1.0,1
1883,TCZEW,4897500.0,3482500.0,193725.0,"Vistula, below Narew",Vistula,Vistula,PL,1.0,1111
795,Tecuci,5662500.0,2682500.0,7025.0,Siret,Barlad,Danube,RO,,41411
2627,BELYY,5732500.0,3867500.0,1625.0,Mezha,Obsha,Daugava,RU,2.0,55
1890,Kunino,5457500.0,2342500.0,6825.0,Danube,Iskur,Danube,BG,,71411
3245,Le Doubs à Neublans-Abergement,3967500.0,2657500.0,7475.0,Saone,Doubs,Rhone,FR,3.0,641
1833,RZUCHÓW,5202500.0,3092500.0,12075.0,San,San,Vistula,PL,2.0,4111
4308,Antella,3397500.0,1842500.0,17350.0,Jucar,Jucar,Jucar,ES,1.0,51
2940,L Allier a Vic-le-Comte,3792500.0,2527500.0,5450.0,Allier,Allier,Loire,FR,,8511
852,Davor C.S.,4907500.0,2472500.0,40825.0,Sava,Sava,Danube,HR,,105511
2776,La Garonne a Verdun sur Garonne,3617500.0,2342500.0,13800.0,"Garonne, below Save",Garonne,Garonne,FR,1.0,511
122,Porttipahta,5022500.0,5062500.0,2100.0,Kitinen,Kitinen,Kemijoki,FI,2.0,81
4439,Kamenín,4967500.0,2792500.0,5125.0,Hron,Hron,Danube,SK,,156111
2624,PONGOMA,5432500.0,4892500.0,1675.0,"Teno-, Naatamo- and Paatsjoki (Finnish part)",PONGOMA,Pongoma,RU,1.0,1
1154,Aiviekstes HES,5292500.0,3837500.0,8700.0,Aiviekste,Aiviekste,Daugava,LV,2.0,21
1819,CZERNICHÓW PROM,5017500.0,3032500.0,7075.0,"Vistula, headwaers",Vistula,Vistula,PL,1.0,7311
1188,Cordovilla,3147500.0,2222500.0,4200.0,Pisuerga,Pisuerga,Douro,ES,2.0,18711
